date,account,total_closed_pnl,total_size,trades,buy_trades,sell_trades,daily_pnl_bucket,value,classification,sentiment_score,sentiment_bucket,classification_bin,sentiment_bin
2024-12-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3146.294798,337819.8,67,38,29,positive,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,1100.5900000000001,14,14,0,low,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,0.00240795,1,0,1,low,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,9080.193597,43990.41,599,339,260,positive,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,256.200336,10.53,1,0,1,positive,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,50346.757308,3811.48878812,38,0,38,positive,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3000.0,2,0,2,low,87.0,extreme greed,87.0,greed,2,3
2024-12-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,128648.384642,51310.01,476,207,269,positive,87.0,extreme greed,87.0,greed,2,3
2024-12-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1613.165903,4428.860000000001,59,44,15,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3624.489655,34825.9692511,191,102,89,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,136.054186,339.05,12,9,3,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,9212.0,44,0,44,low,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3311.822419,593989.85369996,226,117,109,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-4627.220257,16.57406,62,57,5,negative,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4000.0,31,0,31,low,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2507.193252,117292.29000000001,115,100,15,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,195.31,1,1,0,low,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2755.818564,21052.77,314,160,154,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2222.47801,1811.33,18,18,0,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,28000.0,14,0,14,low,81.0,extreme greed,81.0,greed,2,3
2024-12-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2139.192941,30821.81,342,107,235,positive,81.0,extreme greed,81.0,greed,2,3
2024-12-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.00481383,1,0,1,low,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1525.329937,46368.04996,204,159,45,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2229.5212300000003,55000.0,4,4,0,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3491.018544,67239.36733,135,74,61,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,7440.638159,108424.8,89,53,36,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1582.2032900000002,9.17146,53,47,6,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,9831.44,64,64,0,low,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1000.0,1,0,1,low,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,13027.2866,10215070.4,235,42,193,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,61.15,1,1,0,low,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,5687.811638,34346.69,439,250,189,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-128.0,20002.0,37,8,29,negative,75.0,extreme greed,75.0,greed,2,3
2024-12-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,27888.195088,184235.86,2076,499,1577,positive,75.0,extreme greed,75.0,greed,2,3
2024-12-20,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1245.51851,100.0,34,13,21,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7812.716373,67500.07787,194,64,130,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,305.55784,23200.0,11,1,10,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,22.80272,40.88163015,3,1,2,neutral,74.0,greed,74.0,greed,2,3
2024-12-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,1676.3027260000001,1044.55,4,2,2,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,6049.6938279999995,10972.22857,128,70,58,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,53635.529649,621808.502,238,129,109,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2.30992,6,6,0,low,74.0,greed,74.0,greed,2,3
2024-12-20,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4700.0,28,0,28,low,74.0,greed,74.0,greed,2,3
2024-12-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3509.273443,637824.80044,219,202,17,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,5930.482942,10052.17,243,80,163,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,23353.625678,1890.92,12,1,11,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3888.81,43,0,43,low,74.0,greed,74.0,greed,2,3
2024-12-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,11799.68,193600.0,66,41,25,positive,74.0,greed,74.0,greed,2,3
2024-12-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,139628.47633,128493.42,1259,519,740,positive,74.0,greed,74.0,greed,2,3
2024-12-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7465.899936,18484.22276,107,26,81,positive,73.0,greed,73.0,greed,2,3
2024-12-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7454.276452,32423.40063,229,66,163,positive,73.0,greed,73.0,greed,2,3
2024-12-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1367.500173,10.30628,50,22,28,positive,73.0,greed,73.0,greed,2,3
2024-12-21,0x6d6a4b953f202f8df5bed40692e7fd865318264a,27649.187167,980.0,89,0,89,positive,73.0,greed,73.0,greed,2,3
2024-12-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,24.404600000000002,11093.0,8,4,4,neutral,73.0,greed,73.0,greed,2,3
2024-12-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2600.050242,17781.18,331,226,105,positive,73.0,greed,73.0,greed,2,3
2024-12-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3135.69,62,0,62,low,73.0,greed,73.0,greed,2,3
2024-12-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,103460.844587,57066.739199999996,805,252,553,positive,73.0,greed,73.0,greed,2,3
2024-12-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1174.025529,15215.41242,79,45,34,positive,73.0,greed,73.0,greed,2,3
2024-12-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1063.854341,21674.1732,102,52,50,positive,73.0,greed,73.0,greed,2,3
2024-12-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1.36035,3,3,0,low,73.0,greed,73.0,greed,2,3
2024-12-22,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,327545.999992,450.0,104,104,0,positive,73.0,greed,73.0,greed,2,3
2024-12-22,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,93.61,1,1,0,low,73.0,greed,73.0,greed,2,3
2024-12-22,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,275790.7,86,6,80,low,73.0,greed,73.0,greed,2,3
2024-12-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2718.982224,15731.17,291,210,81,positive,73.0,greed,73.0,greed,2,3
2024-12-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,19694.301887,16507.38,108,27,81,positive,73.0,greed,73.0,greed,2,3
2024-12-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,122.889996,18449.9985,95,86,9,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,6.476289999999996,328.636,29,6,23,neutral,70.0,greed,70.0,greed,2,3
2024-12-23,0x420ab45e0bd8863569a5efbb9c05d91f40624641,12082.95,750.0,2,2,0,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4704.4420789999995,56041.398180000004,486,236,250,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3.59181,16,16,0,low,70.0,greed,70.0,greed,2,3
2024-12-23,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4500.0,35,0,35,low,70.0,greed,70.0,greed,2,3
2024-12-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,657.693565,82692.0,51,50,1,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,629.9,6,6,0,low,70.0,greed,70.0,greed,2,3
2024-12-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,8639.369933,284771.62,60,60,0,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,144.66,3,3,0,low,70.0,greed,70.0,greed,2,3
2024-12-23,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,0.01,3,3,0,low,70.0,greed,70.0,greed,2,3
2024-12-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,20549.813184,8826.97,63,44,19,positive,70.0,greed,70.0,greed,2,3
2024-12-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,48000.0,16,0,16,low,70.0,greed,70.0,greed,2,3
2024-12-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-76194.26162399999,210830.7283,1482,524,958,negative,70.0,greed,70.0,greed,2,3
2024-12-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1555.956456,33161.60116,48,9,39,positive,73.0,greed,73.0,greed,2,3
2024-12-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,343.63336100000004,998372.0,11,5,6,positive,73.0,greed,73.0,greed,2,3
2024-12-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,14849.788861,11874.32,19,3,16,positive,73.0,greed,73.0,greed,2,3
2024-12-24,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,750.0,7,0,7,low,73.0,greed,73.0,greed,2,3
2024-12-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1506.989241,188293.563,121,56,65,positive,73.0,greed,73.0,greed,2,3
2024-12-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2081.2674110000003,9.72588,32,3,29,positive,73.0,greed,73.0,greed,2,3
2024-12-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,96.6,1,1,0,low,73.0,greed,73.0,greed,2,3
2024-12-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,3.43,0.01,1,0,1,neutral,73.0,greed,73.0,greed,2,3
2024-12-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2542.9,7,0,7,low,73.0,greed,73.0,greed,2,3
2024-12-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,10000.0,10,0,10,low,73.0,greed,73.0,greed,2,3
2024-12-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-5527.285214,5139.24546993,81,41,40,negative,73.0,greed,73.0,greed,2,3
2024-12-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1530.919365,24786.92543,66,12,54,positive,73.0,greed,73.0,greed,2,3
2024-12-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,271.246809,93962.94905,99,41,58,positive,73.0,greed,73.0,greed,2,3
2024-12-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.70742,3,0,3,low,73.0,greed,73.0,greed,2,3
2024-12-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1000.0,1,0,1,low,73.0,greed,73.0,greed,2,3
2024-12-25,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,14.21524,20000.0,4,1,3,neutral,73.0,greed,73.0,greed,2,3
2024-12-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-1059.724367,6707.05,35,32,3,negative,73.0,greed,73.0,greed,2,3
2024-12-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,101.860928,11473.3801,84,72,12,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,29897.971695000004,2893.46,32,22,10,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,9136.439892,594012.48,160,46,114,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7617.597338,4.58845,21,20,1,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,139.81,2,2,0,low,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10371.049075,4345.37,61,61,0,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3103.720794,25989.260000000002,337,150,187,positive,79.0,extreme greed,79.0,greed,2,3
2024-12-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,388.366016,31029.213340000002,73,40,33,positive,74.0,greed,74.0,greed,2,3
2024-12-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1473.2450880000001,30028.726000000002,115,70,45,positive,74.0,greed,74.0,greed,2,3
2024-12-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,357.346725,59754.0,18,9,9,positive,74.0,greed,74.0,greed,2,3
2024-12-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.74045,18,18,0,low,74.0,greed,74.0,greed,2,3
2024-12-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2000.0,6,0,6,low,74.0,greed,74.0,greed,2,3
2024-12-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,453.853206,4129.61,29,0,29,positive,74.0,greed,74.0,greed,2,3
2024-12-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,0.0,0.00212416,1,0,1,low,74.0,greed,74.0,greed,2,3
2024-12-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,506.512551,11213.00059,63,35,28,positive,72.0,greed,72.0,greed,2,3
2024-12-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,2378.16,10,10,0,low,72.0,greed,72.0,greed,2,3
2024-12-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,74.156745,3302.3,43,10,33,neutral,72.0,greed,72.0,greed,2,3
2024-12-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,16.972942,1.15943,6,0,6,neutral,72.0,greed,72.0,greed,2,3
2024-12-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,3000.0,34,0,34,low,72.0,greed,72.0,greed,2,3
2024-12-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,343.092145,172.41,1,0,1,positive,72.0,greed,72.0,greed,2,3
2024-12-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,-0.06076,12.780000000000001,4,2,2,low,72.0,greed,72.0,greed,2,3
2024-12-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.51218300000001,7910.36586,34,7,27,positive,73.0,greed,73.0,greed,2,3
2024-12-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1609.679253,5983.68,92,48,44,positive,73.0,greed,73.0,greed,2,3
2024-12-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,390.062046,0.84489,14,7,7,positive,73.0,greed,73.0,greed,2,3
2024-12-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2400.0,14,0,14,low,73.0,greed,73.0,greed,2,3
2024-12-29,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,1561.9,4,4,0,low,73.0,greed,73.0,greed,2,3
2024-12-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,768.814445,929.79,4,3,1,positive,73.0,greed,73.0,greed,2,3
2024-12-29,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,100000.0,39,0,39,low,73.0,greed,73.0,greed,2,3
2024-12-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,255.808312,27374.1317,125,109,16,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,0.19908,72.0,2,1,1,neutral,65.0,greed,65.0,greed,2,3
2024-12-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,240.749155,12025.361,59,36,23,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2227.18659,62351.2,38,13,25,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4235.298688000001,6.04601,22,13,9,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1300.0,15,0,15,low,65.0,greed,65.0,greed,2,3
2024-12-30,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,838.9844760000001,1751.26,12,5,7,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,1211.511836,1735.3,6,6,0,positive,65.0,greed,65.0,greed,2,3
2024-12-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,79379.0,25,0,25,low,65.0,greed,65.0,greed,2,3
2024-12-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,496.221792,12616.66985,107,57,50,positive,64.0,greed,64.0,greed,2,3
2024-12-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,2243.319777,6234546.0,49,1,48,positive,64.0,greed,64.0,greed,2,3
2024-12-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,97.688169,11312.3981,99,34,65,neutral,64.0,greed,64.0,greed,2,3
2024-12-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2301.21954,5.260949999999999,47,45,2,positive,64.0,greed,64.0,greed,2,3
2024-12-31,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,313.13,1,1,0,low,64.0,greed,64.0,greed,2,3
2024-12-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,306.563532,336.1,3,3,0,positive,64.0,greed,64.0,greed,2,3
2025-01-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,109.82694000000001,23932.945,59,44,15,positive,66.0,greed,66.0,greed,2,3
2025-01-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,-9655.676981,7859.57,12,6,6,negative,66.0,greed,66.0,greed,2,3
2025-01-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,17.784696,1972.3126,16,9,7,neutral,66.0,greed,66.0,greed,2,3
2025-01-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.53412,1,1,0,low,66.0,greed,66.0,greed,2,3
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,939.39,3,3,0,low,66.0,greed,66.0,greed,2,3
2025-01-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,42.24,5,5,0,low,66.0,greed,66.0,greed,2,3
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,416.546688,28372.62474,101,25,76,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,677.276764,13293.83987,90,30,60,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2399.9471460000004,3.89425,19,11,8,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1040.0,3,0,3,low,70.0,greed,70.0,greed,2,3
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3429.9583199999997,190769.0,53,17,36,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1008.518954,2384.7,9,4,5,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,739.18423,944.5,3,3,0,positive,70.0,greed,70.0,greed,2,3
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,45.086985,128925.99915999999,77,11,66,neutral,70.0,greed,70.0,greed,2,3
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,32865.0,6,6,0,low,70.0,greed,70.0,greed,2,3
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,250.581483,29961.94512,69,34,35,positive,74.0,greed,74.0,greed,2,3
2025-01-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,266.73,1,1,0,low,74.0,greed,74.0,greed,2,3
2025-01-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,846.655814,17417.19,102,51,51,positive,74.0,greed,74.0,greed,2,3
2025-01-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3084.287743,4.74637,48,19,29,positive,74.0,greed,74.0,greed,2,3
2025-01-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1500.0,6,0,6,low,74.0,greed,74.0,greed,2,3
2025-01-03,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,937.789615,2205.63,26,9,17,positive,74.0,greed,74.0,greed,2,3
2025-01-03,0x8477e447846c758f5a675856001ea72298fd9cb5,909.1721379999999,198771.20317,177,37,140,positive,74.0,greed,74.0,greed,2,3
2025-01-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,37015.0,18,18,0,low,74.0,greed,74.0,greed,2,3
2025-01-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,93000.0,61,0,61,low,74.0,greed,74.0,greed,2,3
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.66549799999999,12475.825139999999,81,32,49,positive,73.0,greed,73.0,greed,2,3
2025-01-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,73.451675,7620.59584,57,20,37,neutral,73.0,greed,73.0,greed,2,3
2025-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1.02066,14,14,0,low,73.0,greed,73.0,greed,2,3
2025-01-04,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,450.0,141,0,141,low,73.0,greed,73.0,greed,2,3
2025-01-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,90.0,1,0,1,low,73.0,greed,73.0,greed,2,3
2025-01-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,61.599999999999994,2,2,0,low,73.0,greed,73.0,greed,2,3
2025-01-04,0x8477e447846c758f5a675856001ea72298fd9cb5,30.818079,61093.196899999995,51,2,49,neutral,73.0,greed,73.0,greed,2,3
2025-01-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.803152,3769.0,5,0,5,positive,73.0,greed,73.0,greed,2,3
2025-01-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.7995640000001,110195.0,19,6,13,positive,73.0,greed,73.0,greed,2,3
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.752181,19675.57,82,39,43,neutral,72.0,greed,72.0,greed,2,3
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.594753,4506.9573,38,1,37,neutral,72.0,greed,72.0,greed,2,3
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,890.33157,3.76321,19,15,4,positive,72.0,greed,72.0,greed,2,3
2025-01-05,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,900.0,8,0,8,low,72.0,greed,72.0,greed,2,3
2025-01-05,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.05677,502.27,7,0,7,positive,72.0,greed,72.0,greed,2,3
2025-01-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,18.51,1,1,0,low,72.0,greed,72.0,greed,2,3
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,151.429584,197666.3,51,9,42,positive,72.0,greed,72.0,greed,2,3
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.5545050000001,36860.64202,33,0,33,positive,72.0,greed,72.0,greed,2,3
2025-01-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,114.68421000000001,14813.65,80,18,62,positive,76.0,extreme greed,76.0,greed,2,3
2025-01-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,559.643925,12938.316200000001,84,27,57,positive,76.0,extreme greed,76.0,greed,2,3
2025-01-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3575.442423,3.4376100000000003,32,18,14,positive,76.0,extreme greed,76.0,greed,2,3
2025-01-06,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2860.0,25,0,25,low,76.0,extreme greed,76.0,greed,2,3
2025-01-06,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1260.832586,500.0,1,0,1,positive,76.0,extreme greed,76.0,greed,2,3
